0.038944773,0.018487178,-0.0070147105,0.0134161115,0.031590357,0.03055352,-0.014535561,-0.0044139065,0.0054982305,0.030633606,-0.013704751,-0.045733277,0.031417646,0.042014107,-0.046231262,-0.008656986,0.011014026,-0.031636257,-0.006430898,0.013755865,0.038669154,0.040076733,-0.027927483,-0.0026315376,-0.02955544,-0.0024958588,0.041088395,-0.011154264,0.0034739897,-0.025588239,-0.014898844,-0.018429626,0.0055621043,0.014079019,0.026280396,0.016388103,0.0072405674,-0.020109126,-0.009243395,0.00485678,-0.019469332,-0.033199947,0.019385733,0.007728137,0.029840745,0.01741805,0.017163105,0.013383783,-0.04731492,0.042760342,-0.033986837,0.021244183,0.023493327,-0.047358114,0.04738915,-0.013380922,-0.015266452,0.04252226,0.017612256,-0.03340676,-0.030954968,-0.021322196,0.028866448,-0.046622295,-0.045160227,-0.028603926,0.022973508,-0.014514323,-0.035111554,-0.029720876,-0.04375457,-0.015163615,0.026893489,-0.011071559,0.0407968,0.022307433,-0.027528498,0.0357531,-0.014805593,-0.00396106,0.027165972,-0.011385169,-0.02813496,0.014999762,-0.011003755,0.018091515,-0.027161403,0.014828093,0.03852305,0.043409184,-0.016010378,-0.015338361,-0.011853825,0.009448815,0.03904456,0.0035752058,-0.010005865,-0.028956559,0.04651545,-0.015860952,-0.024141429,0.0063247792,-0.020491565,-0.0029107966,-0.009525247,0.020179085,-0.027834598,0.00062026083,0.023453198,0.018503726,-0.041965708,0.016525052,-0.01740262,0.04103835,-0.032102164,0.016039222,0.022018947,0.006416805,-0.041765884,-0.02808361,-0.043819252,0.019238494,0.045323007,0.024448134,0.008501254,0.0363131,0.0033229552,0.00014482066
-0.0056889616,0.004916761,-0.02944789,0.002521418,0.026724197,-0.028334334,0.04413028,0.027798034,-0.017479386,0.03979332,-0.032838196,-0.017424785,0.014176607,0.012844026,0.03511235,-0.013307694,0.017315686,0.034985714,0.040297247,-0.0038774982,-0.021956967,-0.038902823,0.023326725,0.006942183,-0.042536523,-0.0411,0.03959447,0.012064066,0.01829201,0.018221207,0.036966525,-0.017301928,-0.0085828975,-0.026719352,0.013591975,0.04552888,0.040477537,-0.03650468,-0.039990287,0.024733514,-0.02336535,0.041746043,-0.025839154,-0.0063109323,-0.023001054,-0.022636686,-0.031579904,-0.018818682,0.004702892,0.040102504,0.018904746,-0.021884473,-0.0064519793,0.04025899,-0.03625581,0.0143679455,0.024626985,-0.0031492487,0.01953312,-0.032510206,0.027625747,-0.04151873,-0.025112571,0.017427966,0.0011056289,0.027768604,-0.023850005,0.041197546,-0.022258377,-0.017239802,0.014060713,0.0128536895,-0.026401037,-0.024734203,0.012936823,-0.00283698,0.015687026,-0.02672735,0.0162988,0.034472235,-0.011636704,0.03679289,-0.025386913,-0.0013002418,0.0176749,0.026469186,-0.020178834,0.010401327,-0.02865541,-0.03002462,-0.01671376,-0.03886392,0.046285518,0.036049068,-0.030099172,0.02341517,0.04628259,-0.0130469315,-0.017610934,0.03226328,0.03201466,-0.022761876,-0.046015702,-0.02499763,0.029219307,-0.031682953,-0.013181906,0.023039326,0.043970987,0.022113055,-0.04360926,-0.007747233,0.00881983,-0.039704982,0.03713777,-0.03402403,0.022116832,0.021999858,-0.038915966,0.0013596751,-0.018572923,0.025102228,-0.04266425,0.04479783,0.04354637,0.036271036,-0.024378428,-0.012905031
-0.034411386,0.01093363,-0.022681074,-0.04770188,-0.048263658,0.029603519,-0.039875846,0.037366442,0.01581961,-0.022163743,-0.029413264,-0.024271058,-0.0007269159,-0.022724913,-0.03835496,0.017366633,-0.032488517,-0.033684984,0.020407334,0.018785544,-0.031692453,0.008286953,-0.0279556,-0.02148355,-0.0040220767,-0.031916752,0.037148245,0.021065556,-0.022510102,0.0032954477,-0.03218199,-0.026508505,-0.033355873,-0.010768399,-0.0006654933,0.0062999576,0.015013523,0.012056388,-0.037188873,0.020312026,-0.04052214,-0.012879033,0.008298583,-0.03329664,-0.016564764,-0.019063074,-0.047466118,0.042451866,-0.0024819784,0.040164225,0.04633548,0.009828668,0.010886267,0.015629604,-0.035253208,-0.020078665,-0.025467975,-0.04269007,-0.016358916,-0.012111656,-0.014416713,0.0040710494,0.00790849,0.0014849119,0.022871777,0.016287431,-0.011343554,-0.029982457,-0.033860408,0.021657519,0.015222132,-0.01729156,0.0014040172,-0.0012113564,-0.0017429814,-0.028643483,0.042777084,-0.017438937,-0.009779923,-0.012092717,0.019056492,0.0069422387,-0.049364775,-0.021375667,-0.00051700696,-0.04631284,-0.024862714,-0.010760266,-0.02076762,0.030538224,0.04129015,0.01016004,0.04571718,-0.047392495,0.030763842,-0.009991724,-0.04006429,0.010341153,0.031199828,-0.0050093234,-0.038133338,0.048329294,0.00950763,-0.019053778,0.0449472,-0.02372303,0.046270415,-0.03744491,0.041302204,-0.039168857,-0.013398875,-0.015517902,0.02632925,0.00025186688,-0.043892175,-0.024912246,0.0029707067,-0.04051326,-0.017377004,-0.0308281,-0.0024507567,-0.033387728,-0.014150418,-0.03206802,0.021417126,-0.001363866,-0.0059632882,0.0013792813
0.00619404,0.022290647,-0.04073576,0.012187161,-0.04292771,-0.0434952,-0.0050704516,0.0065798126,0.047276244,0.005351376,-0.019237164,0.04815548,0.002760131,0.036115132,-0.038100556,0.004685905,0.044061154,-0.031199515,-0.02184668,0.042336985,0.0072966814,-0.030999118,-0.036298975,0.017647192,0.029598698,-0.0029841103,-0.017431378,0.018810466,0.0026381314,0.046229094,-0.004516732,0.005085673,-0.03281302,-0.0013942197,-0.017292537,-0.027897688,-0.0063453354,-0.018855464,-0.045158464,-0.013764195,-0.01522873,-0.021214576,-0.0071303546,-0.0092142075,-0.0103507005,-0.029877229,0.0054433756,0.013915159,0.042907283,0.00085105747,0.0382697,0.034219645,0.0016877726,-0.042869966,-0.03804378,0.021129228,-0.037206776,0.030890413,-0.042136956,-0.04197109,-0.0038369186,0.017596185,0.046386234,-0.012790732,-0.001286909,0.012859024,-0.012313411,0.020085558,-0.0014612488,-0.022781469,0.020714432,-0.046789575,0.018404327,0.01932545,0.005045701,0.0301034,-0.043865878,0.020660229,0.010603927,-0.028244795,-0.0027412288,0.0053523853,0.021242797,-0.01394631,-0.012193255,0.0054459497,-0.04821385,-0.0085412,-0.0140785575,-0.012289379,-0.007074572,-0.0357738,-0.040709965,-0.026825638,-0.030421544,0.0081071,0.01465214,-0.039528854,0.0051072687,-0.02067445,-0.033554867,0.04971893,0.008729145,-0.025038257,-0.013113759,-0.020955602,-0.037188828,-0.01701248,0.047684677,-0.01635176,-0.049534436,-0.018776687,-0.03230612,-0.024959693,-0.015243549,0.044752516,-0.025170708,-0.0069021843,-0.022075849,0.049067087,-0.013411552,-0.013795752,0.028378747,-0.03620079,0.016563475,-0.025394281,-0.0064803474,0.040529363
-0.016860139,0.014193542,0.04801993,-0.005501479,0.027910553,-0.0067252517,-0.042723183,0.03630253,-0.023834793,-0.028534112,0.022206135,0.018829994,-0.02202115,0.016645543,0.027753592,-0.04519871,-0.036809817,-0.048951816,-0.022352595,-0.030053236,0.019475475,0.011379205,-0.025258293,0.023118444,0.038455345,0.01004361,0.010474011,0.031291544,-0.02684053,-0.04444743,0.029019982,-0.017680235,-0.04968348,0.04290977,0.035550356,-0.008375872,0.0014307648,-0.045443796,-0.033122636,0.023681663,-0.011488743,-0.023618648,0.046537124,-0.04799072,-0.020531405,-0.032687534,-0.03153059,0.018418998,-0.011003554,-0.039942507,-0.020623028,0.0020008609,-0.0441274,0.011001945,-0.048858132,-0.03775778,-0.025653493,0.034529515,-0.049479965,0.026878119,1.6130507e-05,0.0024982877,-0.01999484,0.020273037,-0.03096774,-0.008551724,0.016294643,0.026946083,0.048754938,0.042152308,-0.0435686,0.008351516,0.04796695,-0.023861885,-0.030762738,0.04527024,-0.047159564,0.01897455,-0.026765324,-0.029184166,-0.024485549,0.0120034665,0.018414259,-0.025200669,-0.011479732,-0.032768957,-0.0023958832,0.012212612,0.01598683,-0.039688256,0.02340345,0.035719402,-0.034037568,-0.046672754,-0.013467938,0.010676369,0.008016396,0.040827774,0.024714775,0.008723624,-0.039059892,0.039589413,-0.021796625,0.020881929,-0.039498646,0.044575535,-0.028127177,0.02595637,0.046921752,0.04409287,0.030317947,-0.039235637,0.014961973,-0.022576584,0.0392937,-0.048166335,-0.020453723,0.01628372,-0.018896306,0.031439714,-0.034180693,-0.03645109,-0.039595302,0.015588656,0.027566485,-0.03864473,-0.0008081682,-0.04120932
-0.011564508,0.034748636,0.033872463,-0.012987878,-0.019361343,-0.026591841,0.018800125,0.015992656,0.012717396,0.008785926,-0.048988502,0.0059686713,-0.02353105,0.027370036,0.021738812,-0.049279545,-0.027139727,-0.046339598,-0.042270333,0.021484278,-0.035174966,0.039262123,-0.03440272,-0.04028996,-0.046538293,-0.01795441,-0.023124792,-0.0016844869,0.037379548,-0.048565686,-0.04171177,0.043833986,-0.014685284,-0.0192751,-0.044831567,-0.002164442,0.015328549,-0.022138698,-0.03245221,0.044974625,-0.02807017,-0.03197331,-0.018220957,-0.021442149,0.03640368,0.024246536,0.0062600113,-0.019141639,-0.018886402,-0.04290332,-0.032636136,-0.03963887,0.023018174,-0.019127116,-0.031587765,-0.045226984,0.049202457,0.02263309,-0.048608527,-0.02234557,-0.019684954,0.016017362,-0.003268294,0.022200085,0.034579396,-0.04834004,0.033724673,0.032729343,0.032884315,0.016778529,-0.043515816,0.044146635,-0.017860658,0.025444657,-0.028286245,-0.0026390702,-0.018282332,-0.017730601,0.023330495,0.03268858,0.031016745,-0.012941454,-0.004595805,0.027596228,-0.01575208,-0.003793113,-0.020915713,-0.035486996,-0.02517635,0.018648505,-0.04209622,-0.009286188,-0.03599942,0.029902004,-0.022573275,0.010944214,0.030218728,0.0016730502,-0.030846644,-0.032132637,0.026569977,-0.014319129,0.01970169,0.04086589,-0.031266425,-0.007487055,0.017816938,-0.0014489293,0.041116767,-0.018271677,-0.005725339,-0.009670053,0.006935492,-0.029093008,-2.156943e-05,0.013829596,0.022243641,0.04759139,-0.04665852,0.04356862,0.013640828,0.0073883384,0.03419736,0.02738633,0.031239748,0.04714279,-0.028395768,0.037686095
0.0007830523,0.0056323707,0.039269276,0.013527706,0.0014598668,0.012855299,0.03754759,-0.040422637,0.03897246,0.014006935,-0.024883522,0.04364972,-0.019797776,-0.014954161,0.04135163,-0.026132101,0.048160754,-0.0077233315,-0.0034041852,-0.025921669,-0.04902464,0.028700165,-0.0345843,0.045443565,-0.033915244,-0.0019789115,0.046526745,-0.0006669685,0.005788401,0.034596972,0.0045242533,0.025403224,-0.015474789,0.003338147,0.008490395,0.001006946,-0.033640794,0.042487003,0.022667788,0.008212078,0.011443019,0.0106068775,-0.0065180697,-0.0044261217,0.020702153,0.019250922,0.020463198,-0.033649165,-0.030378668,0.00330396,-0.03083886,-0.017298166,0.008333199,0.026554711,-0.038363352,-0.013568133,-0.011672094,0.018412769,-0.03273528,-0.012614418,0.040331565,0.013499379,0.012405235,-0.015526712,-0.034412816,-0.00087161735,-0.024925934,0.034706205,-0.03331027,-0.044687405,-0.028652279,-0.023362923,-0.010462072,-0.012356561,0.027091078,-0.0480944,-0.018676888,-0.04219546,0.028119333,0.042563707,-0.010059144,-0.010774445,0.028864756,-0.021636093,-0.04928346,0.04183854,-0.0067010857,0.048112206,-0.014859371,0.022982702,0.04916936,0.030315638,-0.047531825,-0.007485628,-0.03515148,0.008531477,0.004731614,-0.02850633,-0.021974798,-0.0017982163,0.02484312,-0.01863626,0.014310025,-0.017183844,-0.032680668,0.029849112,0.0052051507,-0.022211095,0.010892015,-0.013064157,0.0064139105,-0.02551796,-0.007955581,-0.031298682,0.04347329,0.0283795,-0.02223325,0.00392586,0.013829157,0.0018972047,0.026269779,-0.029398562,0.039025843,-0.006608311,-0.008278262,0.029974923,0.019772254,-0.04513081
0.043819167,0.04461886,0.0057378113,-0.006392032,0.041487053,0.004270386,-0.045327425,0.022344485,-0.03589681,-0.031683587,-0.018801756,0.018160604,-0.032182917,-0.0068967566,-0.012833573,0.028478138,0.04204896,-0.037092336,-0.049475346,-0.030110825,-0.042082187,0.033961885,0.013340086,0.012603775,-0.010235272,-0.015982144,0.030427732,-0.044595044,-0.039952587,-0.04234185,0.02006355,-0.03370798,-0.016947094,-0.046929,-0.04809845,0.048625857,0.0066247247,0.020397931,-0.0031376407,0.026472792,-0.047023315,0.023448795,-0.023878181,-0.025016176,-0.035714246,-0.030965444,-0.048473768,-0.0139942095,0.027313806,0.037778065,-0.021669721,0.049702838,0.04900942,-0.014091257,-0.0058009624,0.047603898,0.020766228,0.030592777,-0.004003864,-0.03514029,-0.0025770068,-0.016036127,0.03652581,-0.03800565,0.00077538565,-0.001427643,-0.027926328,0.04425528,0.04974576,-0.0077736937,0.013570726,-0.0065795854,-0.0075054467,-0.012942325,0.039657295,0.035604425,-0.007941414,-0.043644127,-0.03030133,0.041856878,0.03834369,0.04271272,-0.014752857,0.02597028,0.010483924,0.030414827,0.011791464,0.0304498,0.031669185,0.0098342635,0.008370563,-0.03504955,0.039839156,-0.006376069,-0.013520304,-0.0058471933,-0.005282797,-0.0060212016,-0.04122168,0.0235243,-0.033067986,0.030866988,-0.0063520484,0.037982903,0.04882302,0.022071287,-0.002005551,0.021440603,0.03385976,0.025936104,-0.012047712,-0.036348123,-0.013750292,0.021076545,-0.0012978725,-0.045383908,-0.048019134,-0.007476378,-0.030046534,-0.036315557,0.04736259,-0.031362474,0.0325021,0.018091418,0.021304749,0.027724504,0.0152577385,-0.022554455
-0.023127435,0.047575735,0.030064493,-0.004782658,-0.003458824,-0.015044495,0.04811933,0.04720995,0.04970306,-0.018688373,-0.011183701,0.028109297,-0.047732115,-0.007742651,-0.011176344,0.038480736,0.03756722,0.0002942346,-0.0092754625,0.034007296,-0.037651293,0.03147076,0.04311057,0.02689574,0.020203747,0.008487217,0.039705113,0.007626578,-0.037942134,0.032511458,0.023124926,0.043321945,0.043272845,-0.009170782,-0.03830901,-0.013637662,0.04853388,-0.047165968,-0.04576268,-0.02303949,0.008988824,-0.0143334605,-0.025799526,-0.03730371,-0.013237819,0.038411684,-0.026691604,0.04714033,-0.0491187,-0.02834862,-0.038345415,-0.00077105314,-0.007984936,-0.009410318,0.027662821,-0.0068276934,0.041213974,0.035792142,-0.02324697,-0.043362845,-0.044112258,-0.009725835,0.015821084,0.030512929,-0.018546913,0.042822637,-0.01374159,0.04232815,0.04746218,-0.009600274,0.02482897,0.03950429,0.0032314435,-0.020694008,-0.045238122,-0.0061741993,0.004622232,0.00708906,-0.023912523,-0.043542743,0.030988738,0.021316908,0.017529547,-0.04405817,0.049511887,0.034582652,0.008679878,0.04051444,-0.04820338,0.012814328,-0.005269263,-0.014331628,-0.049302507,0.020060584,-0.0070843324,-0.008697018,-0.019904908,-0.01920356,-0.0027310252,-0.008199796,0.034105428,0.00420906,0.018255211,0.027125202,0.009897437,0.025369711,-0.03700533,-0.020096354,-0.037526745,-0.01883899,-0.0015089922,0.02309446,-0.03848335,-0.028568288,0.02775839,0.029759869,0.009226479,-0.022428837,-0.048214044,0.044700474,-0.018061176,0.044244118,0.04332708,0.0067070015,0.034125365,-0.046597287,0.009189721,-0.0055351667
-0.0017764196,-0.015502166,-0.046221778,-0.0020447038,-0.029127816,-0.03754986,0.00079867244,-0.040359262,-0.008713923,-0.04176429,-0.019870186,-0.028352547,0.01746685,-0.014194343,-0.032837138,0.030701935,0.009455945,0.043489985,0.00638476,0.010773681,0.030222401,-0.042471707,0.00013649836,-0.049697038,-0.03758242,-0.04186718,0.00862449,-0.016558275,-0.00080505013,1.821667e-06,0.021567538,0.029412933,0.009201277,-0.0022249222,0.028949216,0.016155556,-0.008344136,-0.046600237,-0.037850212,-0.034745246,0.04553996,0.016225807,0.008473992,0.039894715,-0.028894054,0.02457092,0.03234894,-0.019310372,0.024431057,-0.014867991,-0.03662744,-0.02029744,-0.02703744,-0.044652157,-0.038574032,0.021072626,-0.03621241,0.039847694,0.034800015,0.034409985,-0.032405503,-0.027901413,0.039744563,0.033344872,0.011590339,0.028968856,-0.04731826,-0.04699851,-0.04497315,0.045665927,-0.038083546,-0.012331873,-0.024382763,0.034983292,0.04979101,0.022338785,-0.015896544,-0.04965066,-0.0338293,-0.038729627,-0.049768567,0.03741405,0.021496154,0.03548857,0.022333771,-0.027064746,0.026827708,0.040812656,-0.021077292,0.037749328,0.028365925,0.015728332,-0.029714413,-0.044457678,0.032209165,0.0032427385,0.02913221,0.015485629,0.039658785,0.013185941,0.019277707,0.037744842,-0.026263611,0.046049543,-0.020607065,0.036246054,-0.001259353,-0.02178196,-0.037142225,-0.037241094,0.003511712,0.020935223,0.029499568,0.015504025,0.014825568,-0.014646728,-0.02894981,-0.04609497,-0.0017091893,0.0017306618,0.028708346,-0.030109469,0.011006933,0.012762345,0.013655387,-0.0052111745,-0.0059329234,0.043054827
